Timestamp,"4-20 mA Reading, A"
12:00:12.4606032371520996094,0.004461
12:00:12.5616092681884765625,0.004421
12:00:12.6626148223876953125,0.004395
12:00:12.7616205215454101563,0.004437
12:00:12.860626220703125,0.004459
12:00:12.9686322212219238281,0.004469
12:00:13.0626378059387207031,0.004412
12:00:13.1606435775756835937,0.004435
12:00:13.2616491317749023438,0.004418
12:00:13.3986568450927734375,0.004409
12:00:13.4626607894897460938,0.004420
12:00:13.5616664886474609375,0.004406
12:00:13.6616721153259277344,0.004455
12:00:13.7616777420043945313,0.004388
12:00:13.860683441162109375,0.004421
12:00:13.961688995361328125,0.004398
12:00:14.061695098876953125,0.004499
12:00:14.1617007255554199219,0.004454
12:00:14.2607064247131347656,0.004491
12:00:14.3617119789123535156,0.004492
12:00:14.4607176780700683594,0.004502
12:00:14.5627236366271972656,0.004440
12:00:14.6607294082641601562,0.004425
12:00:14.7617349624633789063,0.004503
12:00:14.8617405891418457031,0.004419
12:00:14.9617462158203125,0.004434
12:00:15.0627522468566894531,0.004396
12:00:15.1637578010559082031,0.004416
12:00:15.2647638320922851563,0.004393
12:00:15.3627691268920898437,0.004416
12:00:15.4627752304077148438,0.004442
12:00:15.5617809295654296875,0.004481
12:00:15.6617865562438964844,0.004483
12:00:15.7607922554016113281,0.004431
12:00:15.8637981414794921875,0.004423
12:00:15.9628033638000488281,0.004393
12:00:16.0618090629577636719,0.004419
12:00:16.1608147621154785156,0.004383
12:00:16.2618207931518554688,0.004419
12:00:16.3608264923095703125,0.004408
12:00:16.4618320465087890625,0.004494
12:00:16.5608377456665039063,0.004465
12:00:16.6618437767028808594,0.004498
12:00:16.7608494758605957031,0.004422
12:00:16.8618550300598144531,0.004406
12:00:16.9638609886169433594,0.004492
12:00:17.0618662834167480469,0.004427
12:00:17.1618723869323730469,0.004422
12:00:17.2628779411315917969,0.004477
12:00:17.3618836402893066406,0.004450
12:00:17.4608893394470214844,0.004411
12:00:17.5618948936462402344,0.004500
12:00:17.6609005928039550781,0.004389
12:00:17.7609066963195800781,0.004473
12:00:17.860912322998046875,0.004489
12:00:17.9609179496765136719,0.004450
12:00:18.0609235763549804688,0.004494
12:00:18.1619296073913574219,0.004457
12:00:18.2609353065490722656,0.004439
12:00:18.3609409332275390625,0.004410
12:00:18.4619464874267578125,0.004424
12:00:18.5609521865844726563,0.004392
12:00:18.6619582176208496094,0.004418
12:00:18.7639636993408203125,0.004394
12:00:18.8629693984985351562,0.004463
12:00:18.9609751701354980469,0.004444
12:00:19.0609807968139648438,0.004429
12:00:19.1609864234924316406,0.004412
12:00:19.2619924545288085938,0.004412
12:00:19.3619980812072753906,0.004498
12:00:19.4610037803649902344,0.004481
12:00:19.5610094070434570313,0.004505
12:00:19.6610150337219238281,0.004468
12:00:19.7610211372375488281,0.004463
12:00:19.8620266914367675781,0.004391
12:00:19.9650325775146484375,0.004421
12:00:20.0620379447937011719,0.004448
12:00:20.1640439033508300781,0.004492
12:00:20.2630496025085449219,0.004419
12:00:20.3620553016662597656,0.004415
12:00:20.4610610008239746094,0.004414
12:00:20.5610666275024414063,0.004410
12:00:20.6610722541809082031,0.004446
12:00:20.761077880859375,0.004453
12:00:20.8620839118957519531,0.004443
12:00:20.9610896110534667969,0.004400
12:00:21.0620951652526855469,0.004418
12:00:21.1611008644104003906,0.004400
12:00:21.2611064910888671875,0.004424
12:00:21.3611125946044921875,0.004399
12:00:21.4611182212829589844,0.004426
12:00:21.5611238479614257813,0.004405
12:00:21.6611294746398925781,0.004404
12:00:21.761135101318359375,0.004443
12:00:21.861141204833984375,0.004437
12:00:21.9611468315124511719,0.004427
12:00:22.0621523857116699219,0.004407
12:00:22.1611580848693847656,0.004442
12:00:22.2631640434265136719,0.004403
12:00:22.3601694107055664062,0.004449
12:00:22.4611754417419433594,0.004483
12:00:22.5611810684204101563,0.004441
12:00:22.6621866226196289062,0.004405
12:00:22.76119232177734375,0.004439
12:00:22.86119842529296875,0.004493
12:00:22.9612040519714355469,0.004485
12:00:23.0612096786499023438,0.004480
12:00:23.1612153053283691406,0.004396
12:00:23.2602210044860839844,0.004418
12:00:23.3622269630432128906,0.004392
12:00:23.4612326622009277344,0.004413
12:00:23.5612382888793945313,0.004396
12:00:23.660243988037109375,0.004429
12:00:23.761249542236328125,0.004409
12:00:23.8602552413940429687,0.004475
12:00:23.9612612724304199219,0.004474
12:00:24.0632672309875488281,0.004485
12:00:24.1622724533081054687,0.004415
12:00:24.2622785568237304688,0.004406
12:00:24.3682842254638671875,0.004475
12:00:24.4632897377014160156,0.004425
12:00:24.5642957687377929688,0.004503
12:00:24.6613011360168457031,0.004391
12:00:24.7633070945739746094,0.004479
12:00:24.8613123893737792969,0.004394
12:00:24.9613184928894042969,0.004460
12:00:25.063323974609375,0.004493
12:00:25.1603298187255859375,0.004414
12:00:25.2613353729248046875,0.004423
12:00:25.3613409996032714844,0.004439
12:00:25.4613471031188964844,0.004509
12:00:25.5613527297973632813,0.004401
12:00:25.660358428955078125,0.004416
12:00:25.7623643875122070313,0.004401
12:00:25.8643698692321777344,0.004508
12:00:25.9603753089904785156,0.004391
12:00:26.0613813400268554688,0.004442
12:00:26.1613869667053222656,0.004473
12:00:26.2623929977416992188,0.004479
12:00:26.3613982200622558594,0.004411
12:00:26.4604039192199707031,0.004405
12:00:26.5624098777770996094,0.004430
12:00:26.6614155769348144531,0.004412
12:00:26.76142120361328125,0.004450
12:00:26.8624272346496582031,0.004452
12:00:26.9604325294494628906,0.004501
12:00:27.0614385604858398438,0.004382
12:00:27.1614441871643066406,0.004427
12:00:27.2614498138427734375,0.004468
12:00:27.3614554405212402344,0.004478
12:00:27.4604611396789550781,0.004438
12:00:27.5614671707153320313,0.004407
12:00:27.6614727973937988281,0.004412
12:00:27.7604784965515136719,0.004414
12:00:27.8624844551086425781,0.004416
12:00:27.9614896774291992188,0.004473
12:00:28.0624957084655761719,0.004453
12:00:28.1605014801025390625,0.004377
12:00:28.2605071067810058594,0.004414
12:00:28.3615126609802246094,0.004407
12:00:28.4605183601379394531,0.004504
12:00:28.5615243911743164063,0.004477
12:00:28.6615300178527832031,0.004446
12:00:28.7625355720520019531,0.004413
12:00:28.8605413436889648437,0.004425
12:00:28.9615468978881835938,0.004459
12:00:29.0615530014038085938,0.004466
12:00:29.1605587005615234375,0.004460
12:00:29.2615642547607421875,0.004408
12:00:29.3615698814392089844,0.004440
12:00:29.4605755805969238281,0.004396
12:00:29.5615816116333007813,0.004453
12:00:29.6635870933532714844,0.004474
12:00:29.761592864990234375,0.004495
12:00:29.8615984916687011719,0.004422
12:00:29.962604522705078125,0.004419
12:00:30.063610076904296875,0.004411
12:00:30.1616158485412597656,0.004405
12:00:30.2606215476989746094,0.004421
12:00:30.3626275062561035156,0.004390
12:00:30.4616327285766601563,0.004412
12:00:30.5616388320922851563,0.004392
12:00:30.66064453125,0.004419
12:00:30.76165008544921875,0.004459
12:00:30.8616557121276855469,0.004473
12:00:30.9616613388061523438,0.004417
12:00:31.0606670379638671875,0.004418
12:00:31.1636729240417480469,0.004463
12:00:31.2626786231994628906,0.004489
12:00:31.3606843948364257812,0.004422
12:00:31.4616899490356445313,0.004417
12:00:31.5616960525512695313,0.004491
12:00:31.6617016792297363281,0.004387
12:00:31.761707305908203125,0.004470
12:00:31.8607130050659179687,0.004462
12:00:31.9607186317443847656,0.004424
12:00:32.0617246627807617188,0.004412
12:00:32.1617302894592285156,0.004442
12:00:32.264736175537109375,0.004488
12:00:32.3607416152954101562,0.004425
12:00:32.4627475738525390625,0.004409
12:00:32.5617532730102539063,0.004482
12:00:32.6617588996887207031,0.004410
12:00:32.7647647857666015625,0.004438
12:00:32.8607702255249023437,0.004493
12:00:32.9607758522033691406,0.004400
12:00:33.0607814788818359375,0.004411
12:00:33.1617875099182128906,0.004401
12:00:33.2617931365966796875,0.004497
12:00:33.3607988357543945312,0.004426
12:00:33.4608044624328613281,0.004419
12:00:33.560810089111328125,0.004490
12:00:33.6618161201477050781,0.004437
12:00:33.761821746826171875,0.004415
12:00:33.8608274459838867187,0.004408
12:00:33.9608330726623535156,0.004435
12:00:34.0618391036987304688,0.004468
12:00:34.1608443260192871094,0.004503
12:00:34.2618503570556640625,0.004469
12:00:34.3608560562133789062,0.004479
12:00:34.4608616828918457031,0.004413
12:00:34.5608673095703125,0.004410
12:00:34.6618733406066894531,0.004463
12:00:34.7688794136047363281,0.004471
12:00:34.8618845939636230469,0.004474
12:00:34.9608902931213378906,0.004427
12:00:35.0608959197998046875,0.004481
12:00:35.1609015464782714844,0.004477
12:00:35.2629075050354003906,0.004479
12:00:35.3619132041931152344,0.004388
12:00:35.4609189033508300781,0.004493
12:00:35.5619249343872070313,0.004387
12:00:35.6619305610656738281,0.004470
12:00:35.7609357833862304688,0.004421
12:00:35.862941741943359375,0.004411
12:00:35.9609475135803222656,0.004421
12:00:36.0649533271789550781,0.004465
12:00:36.1609587669372558594,0.004454
12:00:36.2619647979736328125,0.004396
12:00:36.3609704971313476562,0.004490
12:00:36.4619760513305664063,0.004466
12:00:36.56098175048828125,0.004481
12:00:36.6609873771667480469,0.004443
12:00:36.7609930038452148438,0.004476
12:00:36.86299896240234375,0.004397
12:00:36.9610047340393066406,0.004447
12:00:37.0610103607177734375,0.004433
12:00:37.1610159873962402344,0.004428
12:00:37.2610216140747070313,0.004477
12:00:37.3610277175903320312,0.004443
12:00:37.4610333442687988281,0.004414
12:00:37.5620388984680175781,0.004455
12:00:37.6620450019836425781,0.004505
12:00:37.7600502967834472656,0.004475
12:00:37.8610563278198242187,0.004457
12:00:37.9640622138977050781,0.004437
12:00:38.0610675811767578125,0.004456
12:00:38.1620736122131347656,0.004414
12:00:38.2620792388916015625,0.004430
12:00:38.3620848655700683594,0.004498
12:00:38.4630904197692871094,0.004404
12:00:38.5640964508056640625,0.004438
12:00:38.6611018180847167969,0.004462
12:00:38.7601075172424316406,0.004471
12:00:38.8621134757995605469,0.004447
12:00:38.9601187705993652344,0.004426
12:00:39.0611248016357421875,0.004462
12:00:39.1601305007934570312,0.004449
12:00:39.2611360549926757813,0.004399
12:00:39.3621420860290527344,0.004413
12:00:39.4611477851867675781,0.004421
12:00:39.5601534843444824219,0.004410
12:00:39.6611590385437011719,0.004421
12:00:39.7611646652221679688,0.004431
12:00:39.8611707687377929687,0.004498
12:00:39.9601759910583496094,0.004469
12:00:40.0611820220947265625,0.004495
12:00:40.1611876487731933594,0.004471
12:00:40.2641935348510742188,0.004475
12:00:40.3621993064880371094,0.004423
12:00:40.4612050056457519531,0.004420
12:00:40.56121063232421875,0.004396
12:00:40.6622161865234375,0.004423
12:00:40.7612218856811523438,0.004484
12:00:40.8612279891967773437,0.004409
12:00:40.9612336158752441406,0.004498
12:00:41.0602393150329589844,0.004447
12:00:41.1622447967529296875,0.004422
12:00:41.2612504959106445313,0.004389
12:00:41.3622565269470214844,0.004502
12:00:41.4612622261047363281,0.004385
12:00:41.561267852783203125,0.004462
12:00:41.6612734794616699219,0.004418
12:00:41.7612791061401367188,0.004412
12:00:41.8622851371765136719,0.004469
12:00:41.9612908363342285156,0.004429
12:00:42.0602965354919433594,0.004415
12:00:42.1623020172119140625,0.004431
12:00:42.2603077888488769531,0.004433
12:00:42.3613138198852539062,0.004412
12:00:42.4613194465637207031,0.004490
12:00:42.5613250732421875,0.004407
12:00:42.66233062744140625,0.004448
12:00:42.7633366584777832031,0.004404
12:00:42.8723425865173339844,0.004483
12:00:42.9613480567932128906,0.004411
12:00:43.0613536834716796875,0.004484
12:00:43.1613593101501464844,0.004410
12:00:43.2613649368286132813,0.004487
12:00:43.3623709678649902344,0.004407
12:00:43.4613766670227050781,0.004420
12:00:43.5603818893432617188,0.004486
12:00:43.6603879928588867187,0.004408
12:00:43.7603936195373535156,0.004420
12:00:43.8603992462158203125,0.004444
12:00:43.9604048728942871094,0.004409
12:00:44.0614109039306640625,0.004459
12:00:44.1624164581298828125,0.004442
12:00:44.2604222297668457031,0.004416
12:00:44.3614277839660644531,0.004406
12:00:44.4604334831237792969,0.004433
12:00:44.5604391098022460938,0.004462
12:00:44.6604452133178710937,0.004421
12:00:44.7644510269165039063,0.004389
12:00:44.8614563941955566406,0.004408
12:00:44.9604620933532714844,0.004380
12:00:45.0644683837890625,0.004411
12:00:45.1614737510681152344,0.004388
12:00:45.2644796371459960938,0.004465
12:00:45.366485595703125,0.004482
12:00:45.4614911079406738281,0.004407
12:00:45.5604963302612304688,0.004437
12:00:45.6605024337768554687,0.004480
12:00:45.7615079879760742188,0.004408
12:00:45.8605136871337890625,0.004459
12:00:45.9615197181701660156,0.004499
12:00:46.0605249404907226563,0.004416
12:00:46.1615309715270996094,0.004442
12:00:46.2615365982055664063,0.004400
12:00:46.36054229736328125,0.004421
12:00:46.4645481109619140625,0.004395
12:00:46.5605535507202148438,0.004427
12:00:46.6615595817565917969,0.004457
12:00:46.7625651359558105469,0.004404
12:00:46.8655710220336914062,0.004478
12:00:46.9625768661499023438,0.004404
12:00:47.0605821609497070313,0.004431
12:00:47.1615881919860839844,0.004475
12:00:47.2605938911437988281,0.004409
12:00:47.3625993728637695312,0.004451
12:00:47.4606051445007324219,0.004408
12:00:47.5606107711791992188,0.004414
12:00:47.6616168022155761719,0.004450
12:00:47.7616224288940429688,0.004399
12:00:47.8606281280517578125,0.004460
12:00:47.9616336822509765625,0.004414
12:00:48.0606393814086914063,0.004412
12:00:48.1606454849243164062,0.004484
12:00:48.2606511116027832031,0.004397
12:00:48.3626565933227539062,0.004485
12:00:48.4606623649597167969,0.004386
12:00:48.56166839599609375,0.004470
12:00:48.6606740951538085937,0.004387
12:00:48.7616796493530273438,0.004489
12:00:48.8616852760314941406,0.004441
12:00:48.9606909751892089844,0.004404
12:00:49.0606966018676757813,0.004413
12:00:49.1617026329040527344,0.004461
12:00:49.2617082595825195313,0.004425
12:00:49.360713958740234375,0.004470
12:00:49.4627199172973632813,0.004399
12:00:49.5597252845764160156,0.004387
12:00:49.6617312431335449219,0.004428
12:00:49.7607369422912597656,0.004467
12:00:49.8607425689697265625,0.004434
12:00:49.9607481956481933594,0.004375
12:00:50.0617542266845703125,0.004434
12:00:50.1627597808837890625,0.004449
12:00:50.2627654075622558594,0.004396
12:00:50.36077117919921875,0.004405
12:00:50.4637770652770996094,0.004473
12:00:50.5607824325561523438,0.004470
12:00:50.66278839111328125,0.004383
12:00:50.7637944221496582031,0.004419
12:00:50.8617997169494628906,0.004442
12:00:50.9608054161071777344,0.004451
12:00:51.0618109703063964844,0.004372
12:00:51.1618170738220214844,0.004405
12:00:51.2628226280212402344,0.004384
12:00:51.360828399658203125,0.004407
12:00:51.4608340263366699219,0.004424
12:00:51.5608396530151367188,0.004466
12:00:51.6618456840515136719,0.004419
12:00:51.7628512382507324219,0.004395
12:00:51.8648571968078613281,0.004490
12:00:51.9618625640869140625,0.004403
12:00:52.0608682632446289063,0.004421
12:00:52.1608738899230957031,0.004463
12:00:52.2608799934387207031,0.004417
12:00:52.3608856201171875,0.004370
12:00:52.4608912467956542969,0.004432
12:00:52.5608968734741210938,0.004470
12:00:52.6609025001525878906,0.004399
12:00:52.7619085311889648438,0.004414
12:00:52.8619141578674316406,0.004476
12:00:52.9609198570251464844,0.004402
12:00:53.0609254837036132813,0.004433
12:00:53.1619315147399902344,0.004476
12:00:53.2609372138977050781,0.004377
12:00:53.360942840576171875,0.004467
12:00:53.4609484672546386719,0.004388
12:00:53.5599541664123535156,0.004411
12:00:53.6609597206115722656,0.004461
12:00:53.7609658241271972656,0.004410
12:00:53.8609714508056640625,0.004472
12:00:53.9609770774841308594,0.004396
12:00:54.0609827041625976563,0.004447
12:00:54.1649885177612304687,0.004468
12:00:54.2609944343566894531,0.004406
12:00:54.36100006103515625,0.004478
12:00:54.462005615234375,0.004406
12:00:54.5610113143920898438,0.004386
12:00:54.6600170135498046875,0.004452
12:00:54.7610225677490234375,0.004379
12:00:54.8600282669067382812,0.004423
12:00:54.9610342979431152344,0.004444
12:00:55.0610399246215820313,0.004467
12:00:55.1610455513000488281,0.004431
12:00:55.2620515823364257813,0.004399
12:00:55.361057281494140625,0.004401
12:00:55.4600629806518554688,0.004433
12:00:55.5610685348510742188,0.004442
12:00:55.6600742340087890625,0.004383
12:00:55.7600798606872558594,0.004473
12:00:55.8600854873657226562,0.004385
12:00:55.9610915184020996094,0.004450
12:00:56.0620970726013183594,0.004407
12:00:56.1611027717590332031,0.004453
12:00:56.2611083984375,0.004403
12:00:56.3621144294738769531,0.004400
12:00:56.4611201286315917969,0.004420
12:00:56.5611257553100585938,0.004476
12:00:56.6611313819885253906,0.004400
12:00:56.7611370086669921875,0.004455
12:00:56.8611431121826171875,0.004409
12:00:56.9611487388610839844,0.004424
12:00:57.0621542930603027344,0.004412
12:00:57.1611599922180175781,0.004433
12:00:57.2601656913757324219,0.004449
12:00:57.361171722412109375,0.004397
12:00:57.4611773490905761719,0.004485
12:00:57.5611829757690429688,0.004388
12:00:57.6611886024475097656,0.004481
12:00:57.7611942291259765625,0.004402
12:00:57.8601999282836914062,0.004385
12:00:57.9622058868408203125,0.004412
12:00:58.0632119178771972656,0.004461
12:00:58.16021728515625,0.004415
12:00:58.26122283935546875,0.004389
12:00:58.3622288703918457031,0.004490
12:00:58.4622344970703125,0.004376
12:00:58.5622401237487792969,0.004435
12:00:58.6612458229064941406,0.004454
12:00:58.7602515220642089844,0.004426
12:00:58.8612570762634277344,0.004394
12:00:58.9612631797790527344,0.004453
12:00:59.0662689208984375,0.004401
12:00:59.1632747650146484375,0.004465
12:00:59.2602801322937011719,0.004421
12:00:59.3602857589721679687,0.004454
12:00:59.462291717529296875,0.004400
12:00:59.5612974166870117188,0.004386
12:00:59.6613030433654785156,0.004446
12:00:59.7613086700439453125,0.004430
12:00:59.8613142967224121094,0.004399
12:00:59.9603199958801269531,0.004419
12:01:00.0613260269165039063,0.004433
12:01:00.1613316535949707031,0.004462
12:01:00.2603373527526855469,0.004455
12:01:00.3613429069519042969,0.004490
12:01:00.4613490104675292969,0.004457
12:01:00.5613546371459960938,0.004398
12:01:00.6623601913452148437,0.004444
12:01:00.7603659629821777344,0.004406
12:01:00.8603715896606445312,0.004433
12:01:00.9613776206970214844,0.004439
12:01:01.0613832473754882813,0.004389
12:01:01.1613888740539550781,0.004413
12:01:01.2603945732116699219,0.004477
12:01:01.3604001998901367187,0.004424
12:01:01.4614062309265136719,0.004398
12:01:01.5604119300842285156,0.004421
12:01:01.6614174842834472656,0.004471
12:01:01.7604231834411621094,0.004388
12:01:01.8624291419982910156,0.004408
12:01:01.9604344367980957031,0.004402
12:01:02.0614404678344726563,0.004450
12:01:02.1604461669921875,0.004451
12:01:02.26145172119140625,0.004415
12:01:02.3614573478698730469,0.004443
12:01:02.4604630470275878906,0.004395
12:01:02.5604686737060546875,0.004415
12:01:02.6604747772216796875,0.004425
12:01:02.7614803314208984375,0.004423
12:01:02.8604860305786132812,0.004446
12:01:02.9614915847778320313,0.004444
12:01:03.060497283935546875,0.004419
12:01:03.160503387451171875,0.004449
12:01:03.2605090141296386719,0.004384
12:01:03.3605146408081054687,0.004402
12:01:03.4605202674865722656,0.004390
12:01:03.5615262985229492188,0.004482
12:01:03.6615319252014160156,0.004405
12:01:03.7605376243591308594,0.004468
12:01:03.8615431785583496094,0.004406
12:01:03.9655489921569824219,0.004454
12:01:04.0645546913146972656,0.004408
12:01:04.16056060791015625,0.004416
12:01:04.2605662345886230469,0.004466
12:01:04.3605718612670898437,0.004388
12:01:04.4605774879455566406,0.004471
12:01:04.5615835189819335938,0.004446
12:01:04.6605892181396484375,0.004394
12:01:04.7635951042175292969,0.004477
12:01:04.8626008033752441406,0.004429
12:01:04.9616060256958007813,0.004395
12:01:05.0616121292114257813,0.004469
12:01:05.160617828369140625,0.004469
12:01:05.2606234550476074219,0.004441
12:01:05.3606290817260742187,0.004436
12:01:05.4606347084045410156,0.004377
12:01:05.5606403350830078125,0.004405
12:01:05.6626462936401367187,0.004463
12:01:05.7606520652770996094,0.004439
12:01:05.8606576919555664062,0.004417
12:01:05.9606633186340332031,0.004402
12:01:06.0616688728332519531,0.004474
12:01:06.1606745719909667969,0.004385
12:01:06.2606806755065917969,0.004456
12:01:06.3606863021850585937,0.004403
12:01:06.4616918563842773438,0.004399
12:01:06.5606975555419921875,0.004464
12:01:06.6607031822204589844,0.004432
12:01:06.7597088813781738281,0.004386
12:01:06.8617148399353027344,0.004424
12:01:06.9607205390930175781,0.004461
12:01:07.060726165771484375,0.004401
12:01:07.1607317924499511719,0.004463
12:01:07.2607378959655761719,0.004402
12:01:07.3607435226440429687,0.004397
12:01:07.4617490768432617188,0.004469
12:01:07.5597548484802246094,0.004402
12:01:07.6607604026794433594,0.004383
12:01:07.7607665061950683594,0.004457
12:01:07.8617720603942871094,0.004413
12:01:07.9617776870727539063,0.004417
12:01:08.06078338623046875,0.004437
12:01:08.1607890129089355469,0.004459
12:01:08.2607951164245605469,0.004378
12:01:08.3608007431030273437,0.004421
12:01:08.4608063697814941406,0.004401
12:01:08.5608119964599609375,0.004465
12:01:08.6608176231384277344,0.004401
12:01:08.7608237266540527344,0.004413
12:01:08.8608293533325195312,0.004487
12:01:08.9608349800109863281,0.004380
12:01:09.060840606689453125,0.004487
12:01:09.1618466377258300781,0.004386
12:01:09.2608523368835449219,0.004399
12:01:09.3608579635620117187,0.004414
12:01:09.462863922119140625,0.004400
12:01:09.5618691444396972656,0.004474
12:01:09.6608748435974121094,0.004402
12:01:09.7608804702758789063,0.004483
12:01:09.8608865737915039062,0.004401
12:01:09.9608922004699707031,0.004398
12:01:10.0618977546691894531,0.004457
12:01:10.1619038581848144531,0.004438
12:01:10.26190948486328125,0.004399
12:01:10.3599147796630859375,0.004412
12:01:10.4609208106994628906,0.004439
12:01:10.5619263648986816406,0.004411
12:01:10.6609320640563964844,0.004433
12:01:10.7609376907348632813,0.004400
12:01:10.8609437942504882812,0.004411
12:01:10.9609494209289550781,0.004474
12:01:11.060955047607421875,0.004400
12:01:11.1629610061645507812,0.004444
12:01:11.2609663009643554688,0.004466
12:01:11.3599720001220703125,0.004381
12:01:11.4599781036376953125,0.004434
12:01:11.5609836578369140625,0.004454
12:01:11.6609892845153808594,0.004403
12:01:11.7609949111938476563,0.004394
12:01:11.8600006103515625,0.004470
12:01:11.9610066413879394531,0.004449
12:01:12.0600123405456542969,0.004395
12:01:12.1610178947448730469,0.004427
12:01:12.2610235214233398438,0.004443
12:01:12.3610296249389648437,0.004398
12:01:12.4610352516174316406,0.004456
12:01:12.5640411376953125,0.004464
12:01:12.6600465774536132812,0.004371
12:01:12.7610521316528320313,0.004451
12:01:12.8610582351684570312,0.004402
12:01:12.9620637893676757813,0.004398
12:01:13.0620694160461425781,0.004467
12:01:13.1620755195617675781,0.004400
12:01:13.2610807418823242188,0.004465
12:01:13.3610863685607910156,0.004429
12:01:13.4610924720764160156,0.004415
12:01:13.5600981712341308594,0.004468
12:01:13.6611037254333496094,0.004412
12:01:13.7611093521118164063,0.004414
12:01:13.8611149787902832031,0.004462
12:01:13.9611210823059082031,0.004396
12:01:14.061126708984375,0.004403
12:01:14.1601324081420898437,0.004454
12:01:14.2611379623413085938,0.004489
12:01:14.3601436614990234375,0.004435
12:01:14.4611496925354003906,0.004400
12:01:14.5621552467346191406,0.004470
12:01:14.6611609458923339844,0.004389
12:01:14.7621669769287109375,0.004466
12:01:14.8621726036071777344,0.004381
12:01:14.9601778984069824219,0.004438
12:01:15.061183929443359375,0.004380
12:01:15.1611895561218261719,0.004437
12:01:15.2611951828002929688,0.004372
12:01:15.3622012138366699219,0.004441
12:01:15.4602065086364746094,0.004407
12:01:15.5602126121520996094,0.004407
12:01:15.6602182388305664062,0.004389
12:01:15.7602238655090332031,0.004413
12:01:15.8612294197082519531,0.004435
12:01:15.9612355232238769531,0.004446
12:01:16.06124114990234375,0.004488
12:01:16.1612467765808105469,0.004447
12:01:16.2602524757385253906,0.004449
12:01:16.3612580299377441406,0.004391
12:01:16.4612641334533691406,0.004407
12:01:16.5602698326110839844,0.004385
12:01:16.6612753868103027344,0.004462
12:01:16.7602810859680175781,0.004428
12:01:16.8612866401672363281,0.004406
12:01:16.9602923393249511719,0.004415
12:01:17.061298370361328125,0.004416
12:01:17.1613039970397949219,0.004403
12:01:17.2603096961975097656,0.004408
12:01:17.3613152503967285156,0.004404
12:01:17.4603209495544433594,0.004445
12:01:17.5613269805908203125,0.004431
12:01:17.6633324623107910156,0.004386
12:01:17.7623386383056640625,0.004480
12:01:17.86034393310546875,0.004447
12:01:17.9603495597839355469,0.004393
12:01:18.0613555908203125,0.004473
12:01:18.1643614768981933594,0.004386
12:01:18.2643671035766601563,0.004449
12:01:18.3613724708557128906,0.004454
12:01:18.4623785018920898438,0.004443
12:01:18.5623841285705566406,0.004386
12:01:18.6633896827697753906,0.004407
12:01:18.7603955268859863281,0.004402
12:01:18.860401153564453125,0.004452
12:01:18.9614071846008300781,0.004377
12:01:19.061412811279296875,0.004470
12:01:19.1604185104370117187,0.004421
12:01:19.2604241371154785156,0.004396
12:01:19.3604297637939453125,0.004473
12:01:19.4614357948303222656,0.004424
12:01:19.5604410171508789063,0.004417
12:01:19.6604471206665039062,0.004464
12:01:19.7614526748657226563,0.004399
12:01:19.8604583740234375,0.004402
12:01:19.9604640007019042969,0.004490
12:01:20.0604696273803710938,0.004372
12:01:20.1614756584167480469,0.004414
12:01:20.2604813575744628906,0.004402
12:01:20.3614869117736816406,0.004443
12:01:20.4614930152893066406,0.004426
12:01:20.5604982376098632813,0.004418
12:01:20.6605038642883300781,0.004402
12:01:20.7625098228454589844,0.004380
12:01:20.8615155220031738281,0.004422
12:01:20.9635214805603027344,0.004453
12:01:21.0605268478393554688,0.004401
12:01:21.1605324745178222656,0.004451
12:01:21.2615385055541992188,0.004399
12:01:21.3605442047119140625,0.004453
12:01:21.4615502357482910156,0.004453
12:01:21.5605554580688476563,0.004386
12:01:21.6615614891052246094,0.004409
12:01:21.7605671882629394531,0.004462
12:01:21.86057281494140625,0.004423
12:01:21.9605784416198730469,0.004396
12:01:22.0605840682983398438,0.004386
12:01:22.1615900993347167969,0.004486
12:01:22.2595953941345214844,0.004439
12:01:22.3606014251708984375,0.004424
12:01:22.4626073837280273438,0.004372
12:01:22.5606126785278320313,0.004399
12:01:22.6606183052062988281,0.004388
12:01:22.7606244087219238281,0.004402
12:01:22.860630035400390625,0.004433
12:01:22.9606356620788574219,0.004475
12:01:23.0606412887573242188,0.004401
12:01:23.1606469154357910156,0.004373
12:01:23.2606530189514160156,0.004404
12:01:23.3606586456298828125,0.004440
12:01:23.4606642723083496094,0.004437
12:01:23.5606698989868164063,0.004422
12:01:23.6616759300231933594,0.004486
12:01:23.7616815567016601563,0.004403
12:01:23.860687255859375,0.004392
12:01:23.9596929550170898438,0.004401
12:01:24.0606985092163085938,0.004479
12:01:24.1597042083740234375,0.004391
12:01:24.2607102394104003906,0.004453
12:01:24.3607158660888671875,0.004416
12:01:24.4627218246459960938,0.004373
12:01:24.5607271194458007813,0.004410
12:01:24.6607327461242675781,0.004409
12:01:24.7607388496398925781,0.004445
12:01:24.8597440719604492187,0.004392
12:01:24.9607501029968261719,0.004392
12:01:25.0597558021545410156,0.004376
12:01:25.1607613563537597656,0.004453
12:01:25.2617673873901367188,0.004462
12:01:25.3607730865478515625,0.004418
12:01:25.4607787132263183594,0.004448
12:01:25.5607843399047851563,0.004453
12:01:25.6597900390625,0.004431
12:01:25.7607960700988769531,0.004392
12:01:25.86080169677734375,0.004400
12:01:25.9628071784973144531,0.004435
12:01:26.0598130226135253906,0.004400
12:01:26.1608185768127441406,0.004406
12:01:26.2608246803283691406,0.004394
12:01:26.3628301620483398437,0.004386
